asset,resource,licenceCode,type,operation
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-60418,Schumann-Autographen,Cc010Universal,Cannot,promote
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,derive
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,present
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,modify
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Can,display
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638952203-7180405,Campanologia,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,reproduce
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,distribute
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,display
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,ModifiedWorks
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,modify
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,CommercialUse
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,present
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,derive
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Can,DerivativeWorks
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Must,Notice
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Must,Attribution
https://w3id.org/musow/1635268063-60161,VexFlow,MIT,Must,modificationNotice
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-590208,Sibley Music Library: Musical Scores,Cc010Universal,Cannot,promote
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,reproduce
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,distribute
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,display
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,modify
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,CommercialUse
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,present
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,ModifiedWorks
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,derive
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Can,DerivativeWorks
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Cannot,ChangeLicense
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Cannot,promote
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Must,SourceCode
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Must,Notice
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Must,Attribution
https://w3id.org/musow/1639383646-0078893,Choral Public Domain Library,GNU_GPL_v3,Must,modificationNotice
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,reproduce
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,distribute
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,display
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,modify
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,CommercialUse
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,present
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,ModifiedWorks
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,derive
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Can,DerivativeWorks
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Cannot,promote
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Must,SourceCode
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Must,Notice
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Must,Attribution
https://w3id.org/musow/1635268063-603124,LilyPond,GNU_GPL_v3,Must,modificationNotice
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-598919,ChoralWiki,Cc010Universal,Cannot,promote
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,derive
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,modify
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,reproduce
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,display
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,present
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Can,distribute
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Cannot,promote
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Must,Notice
https://w3id.org/musow/1635268063-58209,BBC John Peel Sessions,CC-BY-NC-SA_v4,Must,Attribution
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,derive
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,present
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,modify
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,distribute
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Can,display
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Must,Notice
https://w3id.org/musow/1635268063-585732,MUSO Ontology,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,modify
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,chargeDistributionFee
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,reproduce
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,present
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,display
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,DerivativeWorks
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,ModifiedWorks
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,derive
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Can,distribute
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Cannot,CommercialUse
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Cannot,promote
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Cannot,ChangeLicense
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Must,modificationNotice
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Must,Notice
https://w3id.org/musow/1639035496-2814538,Music at MIT Oral History Project,CC-BY-NC_v4,Must,Attribution
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,derive
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,present
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,modify
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Can,display
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638797833-2683523,Similarity Ontology,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,derive
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,present
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,modify
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,distribute
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Can,display
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Must,Notice
https://w3id.org/musow/1639215690-2141342,ISMIR datasets,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,reproduce
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,distribute
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,display
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,ModifiedWorks
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,modify
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,CommercialUse
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,present
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,derive
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Can,DerivativeWorks
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Must,Notice
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Must,Attribution
https://w3id.org/musow/1638798713-4743624,Deep Learning for Music (DL4M),MIT,Must,modificationNotice
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,derive
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,present
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,modify
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,distribute
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Can,display
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Must,Notice
https://w3id.org/musow/1635268063-601172,Mutopia Project,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,derive
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,present
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,modify
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,distribute
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Can,display
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Must,Notice
https://w3id.org/musow/1636560578-1976395,Muziekschatten,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-584906,The Edgar Allan Poe Digital Collection,Cc010Universal,Cannot,promote
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,derive
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,modify
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,reproduce
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,display
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,present
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Can,distribute
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Cannot,promote
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Must,Notice
https://w3id.org/musow/1635268063-595771,Cantus Manuscript Database,CC-BY-NC-SA_v4,Must,Attribution
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,derive
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,modify
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,reproduce
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,display
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,present
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Can,distribute
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Cannot,promote
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Must,Notice
https://w3id.org/musow/1635268063-597033,Mozart Libretti – Online Edition,CC-BY-NC-SA_v4,Must,Attribution
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,derive
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,present
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,modify
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Can,display
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638962299-301302,African Music Archive,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,modify
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,reproduce
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,present
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,display
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,derive
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Can,distribute
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Cannot,promote
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Must,Notice
https://w3id.org/musow/1635268063-596738,Lost Voices: The Chansons of Nicolas du Chemin,CC-BY-NC_v4,Must,Attribution
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-596377,Etree Dataset,Cc010Universal,Cannot,promote
https://w3id.org/musow/1635268063-584252,English Broadside Ballad Archive,CC-BY-NC_v4,Can,modify
